,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
332,-23.77862,-70.31903,301.64,0.39,0.36,2022-04-26,553,1,nominal,2.0NRT,282.53,1.08,N
333,-23.78527,-70.32024,300.85,0.39,0.36,2022-04-26,553,1,nominal,2.0NRT,279.59,1.57,N
334,-23.82282,-70.31466999999999,308.33,0.39,0.36,2022-04-26,553,1,nominal,2.0NRT,283.53,1.99,N
344,-32.68501,-70.63016999999999,320.87,0.43,0.38,2022-04-26,555,1,nominal,2.0NRT,280.28,3.16,N
345,-32.685629999999996,-70.62553,325.01,0.43,0.38,2022-04-26,555,1,nominal,2.0NRT,282.04,3.16,N
346,-32.802459999999996,-70.95396,317.61,0.42,0.38,2022-04-26,555,1,nominal,2.0NRT,283.88,1.89,N
348,-32.76017,-71.47601999999999,317.22,0.4,0.37,2022-04-26,555,1,nominal,2.0NRT,285.04,1.58,N
349,-32.7868,-71.48581999999999,311.6,0.4,0.37,2022-04-26,555,1,nominal,2.0NRT,284.62,1.14,N
350,-32.83327,-71.15379,303.55,0.41,0.37,2022-04-26,555,1,nominal,2.0NRT,282.95,0.91,N
530,-17.49036,-71.35641,329.65,0.41,0.37,2022-04-26,553,1,nominal,2.0NRT,288.25,2.69,N
531,-17.4897,-71.36035,309.36,0.41,0.37,2022-04-26,553,1,nominal,2.0NRT,285.2,2.69,N
532,-17.49651,-71.36166,298.53,0.41,0.37,2022-04-26,553,1,nominal,2.0NRT,285.11,1.12,N
1599,-36.7399,-73.12186,328.88,0.4,0.45,2022-04-26,1817,1,nominal,2.0NRT,288.61,2.24,D
1752,-18.21313,-70.45432,331.1,0.39,0.36,2022-04-26,1824,1,nominal,2.0NRT,304.15,1.56,D
1773,-17.49148,-71.3567,345.06,0.39,0.36,2022-04-26,1824,1,nominal,2.0NRT,299.38,7.03,D
1774,-17.49203,-71.36031,346.6,0.39,0.36,2022-04-26,1824,1,nominal,2.0NRT,296.16,7.03,D
1785,-16.58667,-72.8196,341.76,0.39,0.36,2022-04-26,1824,1,nominal,2.0NRT,300.19,2.92,D
1787,-16.54055,-72.69273000000001,337.21,0.39,0.36,2022-04-26,1824,1,nominal,2.0NRT,300.77,6.38,D
