,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49,-37.0045,-72.06706,301.82,1.04,1.02,2022-04-15,328,T,44,6.1NRT,278.18,9.11,N
50,-34.10791,-70.45786,306.1,1.01,1.01,2022-04-15,330,T,67,6.1NRT,281.73,10.92,N
63,-37.53372,-71.25405,309.3,1.11,1.05,2022-04-15,1429,T,45,6.1NRT,295.86,6.48,D
65,-38.04484,-70.84529,313.11,1.06,1.03,2022-04-15,1429,T,70,6.1NRT,296.95,10.03,D
66,-44.336870000000005,-71.58601999999999,328.52,1.01,1.0,2022-04-15,1431,T,86,6.1NRT,275.26,30.77,D
90,-34.10947,-70.46393,309.24,1.13,1.06,2022-04-15,1429,T,66,6.1NRT,293.01,7.95,D
91,-34.11158,-70.45148,311.45,1.13,1.06,2022-04-15,1429,T,69,6.1NRT,294.2,9.54,D
333,-38.0536,-71.05981,308.15,1.27,1.12,2022-04-17,315,T,74,6.1NRT,278.3,18.17,N
334,-38.05533,-71.07600000000001,320.85,1.27,1.12,2022-04-17,315,T,100,6.1NRT,280.57,32.79,N
340,-34.11027,-70.45533,308.2,1.09,1.04,2022-04-17,315,T,74,6.1NRT,283.0,13.59,N
358,-34.10499,-70.46535,308.87,1.63,1.26,2022-04-17,1416,T,55,6.1NRT,296.72,8.8,D
359,-34.10849,-70.44736999999999,314.73,1.63,1.26,2022-04-17,1416,T,73,6.1NRT,297.19,18.06,D
360,-37.42993,-72.21195,302.79,1.75,1.3,2022-04-17,1418,T,54,6.1NRT,290.88,9.75,D
