,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
56,-32.80748,-70.94911,306.05,1.01,1.01,2022-04-24,321,T,67,6.1NRT,284.9,9.82,N
57,-32.80894,-70.95998,301.21,1.01,1.01,2022-04-24,321,T,39,6.1NRT,283.92,7.06,N
58,-32.759859999999996,-71.47489,314.7,1.03,1.02,2022-04-24,321,T,90,6.1NRT,282.06,17.41,N
59,-23.821279999999998,-70.31763000000001,301.49,1.1,1.05,2022-04-24,323,T,42,6.1NRT,283.08,9.22,N
432,-34.107409999999994,-70.45795,317.43,1.01,1.01,2022-04-24,1845,A,77,6.1NRT,282.44,13.99,D
433,-33.65228,-71.24043,314.9,1.0,1.0,2022-04-24,1845,A,59,6.1NRT,296.29,9.76,D
438,-27.41382,-70.26869,317.1,1.17,1.07,2022-04-24,1847,A,59,6.1NRT,304.03,7.25,D
776,-32.80477,-70.9525,307.03,1.67,1.27,2022-04-25,1507,T,61,6.1NRT,293.35,10.73,D
777,-34.10725,-70.46658000000001,301.16,1.86,1.33,2022-04-25,1507,T,24,6.1NRT,286.72,10.52,D
778,-34.10901,-70.44716,306.17,1.87,1.34,2022-04-25,1507,T,62,6.1NRT,287.78,18.7,D
1118,-32.800090000000004,-70.95442,302.3,1.29,1.13,2022-04-26,310,T,48,6.1NRT,283.52,11.66,N
1602,-27.4172,-70.26888000000001,308.19,1.0,1.0,2022-04-26,1834,A,60,6.1NRT,289.88,4.67,D
