,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
349,-32.75933,-71.47532,304.83,1.0,1.0,2022-03-22,601,A,62,6.1NRT,283.49,9.65,N
974,-37.03626,-72.39378,305.44,2.36,1.48,2022-03-22,1520,T,25,6.1NRT,294.43,12.09,D
975,-27.41517,-70.25137,313.65,2.54,1.53,2022-03-22,1516,T,45,6.1NRT,300.02,19.92,D
1824,-38.363209999999995,-72.32327,313.37,3.8,1.82,2022-03-22,1942,A,58,6.1NRT,293.27,63.15,D
1825,-38.35945,-72.3293,312.4,3.8,1.82,2022-03-22,1942,A,54,6.1NRT,293.09,57.96,D
1826,-38.08416,-72.2708,325.63,3.9,1.84,2022-03-22,1942,A,79,6.1NRT,291.83,162.49,D
1827,-38.09568,-72.27434000000001,317.15,3.9,1.84,2022-03-22,1942,A,67,6.1NRT,291.5,100.0,D
1883,-34.107890000000005,-70.45291,303.74,1.01,1.0,2022-03-23,321,T,57,6.1NRT,283.82,9.01,N
1885,-32.800329999999995,-70.95839000000001,302.55,1.01,1.01,2022-03-23,321,T,50,6.1NRT,284.88,7.65,N
1886,-32.75887,-71.47883,300.07,1.04,1.02,2022-03-23,321,T,15,6.1NRT,284.1,7.1,N
2165,-32.757329999999996,-71.47504,321.27,1.63,1.26,2022-03-23,1425,T,59,6.1NRT,298.05,24.72,D
2824,-34.10204,-70.45116,307.12,1.06,1.03,2022-03-24,548,A,70,6.1NRT,279.34,12.5,N
3563,-35.845009999999995,-71.58303000000001,302.85,1.65,1.26,2022-03-24,1507,T,18,6.1NRT,288.74,5.85,D
3564,-36.136990000000004,-71.83313000000001,301.0,1.6,1.25,2022-03-24,1507,T,10,6.1NRT,290.51,4.43,D
3565,-36.14832,-71.83479,301.28,1.6,1.25,2022-03-24,1507,T,27,6.1NRT,290.11,4.73,D
3566,-36.28082,-72.54671,301.64,1.46,1.2,2022-03-24,1507,T,43,6.1NRT,291.35,5.34,D
3567,-37.03348,-72.40066,302.29,1.53,1.22,2022-03-24,1507,T,43,6.1NRT,288.56,5.9,D
3568,-37.08245,-73.15619000000001,301.26,1.39,1.17,2022-03-24,1507,T,0,6.1NRT,290.63,7.29,D
3569,-37.172709999999995,-72.94981,302.34,1.43,1.18,2022-03-24,1507,T,25,6.1NRT,292.02,5.42,D
3570,-37.24688,-73.32186,300.6,1.37,1.16,2022-03-24,1507,T,34,6.1NRT,290.5,5.17,D
3571,-37.480259999999994,-73.34129,301.03,1.37,1.16,2022-03-24,1507,T,40,6.1NRT,287.83,7.01,D
