,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
3846,-37.26897,-71.80179,367.0,0.6,0.71,2022-05-16,442,1,high,2.0NRT,287.26,12.83,N
3847,-37.26702,-71.80823000000001,305.5,0.6,0.71,2022-05-16,442,1,nominal,2.0NRT,282.7,6.72,N
3848,-37.26805,-71.80014,353.52,0.6,0.71,2022-05-16,442,1,nominal,2.0NRT,286.09,4.98,N
3849,-37.266059999999996,-71.80663,297.04,0.6,0.71,2022-05-16,442,1,nominal,2.0NRT,282.82,4.98,N
3850,-37.274,-71.80402,323.47,0.6,0.71,2022-05-16,442,1,nominal,2.0NRT,283.62,2.03,N
3851,-37.27193,-71.81076999999999,295.24,0.6,0.71,2022-05-16,442,1,nominal,2.0NRT,282.52,2.03,N
3858,-52.16124,-69.82915,309.6,0.57,0.43,2022-05-16,446,1,nominal,2.0NRT,267.46,0.97,N
3886,-34.10516,-70.46082,337.26,0.63,0.72,2022-05-16,442,1,nominal,2.0NRT,280.36,7.59,N
3887,-34.10717,-70.45401,295.48,0.63,0.72,2022-05-16,442,1,nominal,2.0NRT,279.67,6.38,N
3969,-23.7849,-70.31985,298.86,0.49,0.48,2022-05-16,620,1,nominal,2.0NRT,279.43,1.48,N
3970,-23.8217,-70.31548000000001,316.22,0.49,0.48,2022-05-16,620,1,nominal,2.0NRT,280.32,2.46,N
3971,-23.82616,-70.31618,296.2,0.49,0.48,2022-05-16,620,1,nominal,2.0NRT,281.91,1.09,N
3972,-23.8238,-70.31779,321.7,0.49,0.48,2022-05-16,620,1,nominal,2.0NRT,282.53,2.89,N
3973,-32.80438,-70.95052,317.57,0.57,0.52,2022-05-16,622,1,nominal,2.0NRT,279.68,4.11,N
3974,-34.10672,-70.45926,337.43,0.63,0.54,2022-05-16,622,1,nominal,2.0NRT,282.32,18.16,N
3975,-36.74472,-73.12550999999999,296.55,0.47,0.48,2022-05-16,622,1,nominal,2.0NRT,281.68,1.21,N
3976,-37.27203,-71.80468,324.78,0.56,0.52,2022-05-16,622,1,nominal,2.0NRT,282.48,6.38,N
3977,-37.27251,-71.7985,335.7,0.57,0.52,2022-05-16,622,1,nominal,2.0NRT,286.16,8.46,N
3978,-37.36487,-72.28755,296.47,0.53,0.5,2022-05-16,622,1,nominal,2.0NRT,275.78,0.83,N
3979,-37.52882,-71.96395,307.94,0.56,0.51,2022-05-16,622,1,nominal,2.0NRT,279.91,1.95,N
3980,-37.8217,-72.09647,298.34,0.55,0.51,2022-05-16,622,1,nominal,2.0NRT,280.2,1.5,N
