,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
4263,-23.823610000000002,-70.32036,296.68,0.38,0.59,2022-05-09,510,1,nominal,2.0NRT,282.25,1.01,N
4264,-23.82444,-70.31673,312.31,0.38,0.59,2022-05-09,510,1,nominal,2.0NRT,284.09,1.01,N
4269,-27.416159999999998,-70.26028000000001,312.46,0.32,0.55,2022-05-09,510,1,nominal,2.0NRT,277.69,1.93,N
4270,-27.415190000000003,-70.26031,323.68,0.32,0.55,2022-05-09,510,1,nominal,2.0NRT,278.15,1.69,N
4291,-32.75781,-71.47459,309.45,0.57,0.52,2022-05-09,512,1,nominal,2.0NRT,278.65,1.94,N
4292,-34.10215,-70.44904,295.17,0.47,0.48,2022-05-09,512,1,nominal,2.0NRT,277.24,1.23,N
4293,-34.10522,-70.45618,340.32,0.47,0.48,2022-05-09,512,1,nominal,2.0NRT,282.49,16.67,N
4294,-34.1042,-70.45829,336.87,0.47,0.48,2022-05-09,512,1,nominal,2.0NRT,280.64,8.57,N
4295,-34.105340000000005,-70.45325,308.3,0.47,0.48,2022-05-09,512,1,nominal,2.0NRT,278.97,8.57,N
4447,-23.8239,-70.31963,297.76,0.78,0.78,2022-05-09,650,1,nominal,2.0NRT,280.42,1.95,N
