,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,Fuente,brightness,bright_t31,Coordenadas,Locacion,road,city,county,state,country,country_code,industrial,town,isolated_dwelling,hamlet,postcode,building,neighbourhood,region,suburb,amenity,man_made,village,office,historic,aeroway,tourism,state_district,highway,Comuna,REGION,PROVINCIA,COMUNA,ComunaUpper,raw,level_0,index,NOM_REGION,NOM_PROVINCIA
24341,-37.86044,-72.08969,,1.06,1.03,2022-06-02,325,T,60,6.1NRT,,12.31,N,MODIS,304.37,267.07,"-37.860440000000004,-72.08969","Cruce Q-805 (Las Tosacas) - Cruce Q-851 (San Miguel), Santa Emilia, Mulchén, Provincia de Bío-Bío, Región del Biobío, Chile",Cruce Q-805 (Las Tosacas) - Cruce Q-851 (San Miguel),,Provincia de Bío-Bío,Región del Biobío,Chile,cl,,Mulchén,,Santa Emilia,,,,,,,,,,,,,,,Mulchén,8.0,83.0,8308.0,MULCHÉN,"{'place_id': 282604019, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1658516, 'lat': '-37.7200884', 'lon': '-72.2441345', 'display_name': 'Mulchén, Provincia de Bío-Bío, Región del Biobío, 0000444, Chile', 'address': {'town': 'Mulchén', 'county': 'Provincia de Bío-Bío', 'state': 'Región del Biobío', 'postcode': '0000444', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.1886283', '-37.5566764', '-72.530735', '-71.6131235']}",0.0,5481.0,REGIÓN DEL BIOBÍO,BIOBÍO
24342,-37.86044,-72.08969,,1.06,1.03,2022-06-02,325,T,60,6.1NRT,,12.31,N,MODIS,304.37,267.07,"-37.860440000000004,-72.08969","Cruce Q-805 (Las Tosacas) - Cruce Q-851 (San Miguel), Santa Emilia, Mulchén, Provincia de Bío-Bío, Región del Biobío, Chile",Cruce Q-805 (Las Tosacas) - Cruce Q-851 (San Miguel),,Provincia de Bío-Bío,Región del Biobío,Chile,cl,,Mulchén,,Santa Emilia,,,,,,,,,,,,,,,Mulchén,8.0,83.0,8305.0,MULCHÉN,"{'place_id': 63959585, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5866527369, 'lat': '-37.8567702', 'lon': '-72.0990336', 'display_name': 'San Miguel Dos, Mulchén, Provincia de Bío-Bío, Región del Biobío, Chile', 'address': {'hamlet': 'San Miguel Dos', 'town': 'Mulchén', 'county': 'Provincia de Bío-Bío', 'state': 'Región del Biobío', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-37.8767702', '-37.8367702', '-72.1190336', '-72.0790336']}",0.0,5481.0,REGIÓN DEL BIOBÍO,BIOBÍO
24343,-23.82418,-70.31309,,1.65,1.26,2022-06-02,1425,T,65,6.1NRT,,11.75,D,MODIS,310.51,297.95,"-23.82418,-70.31309","Ruta 5 Norte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Ruta 5 Norte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}",1.0,5588.0,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA
24344,-35.02985,-72.15491,,1.32,1.14,2022-06-02,1429,T,34,6.1NRT,,9.28,D,MODIS,300.42,283.08,"-35.02985,-72.15491","Casas Fundo El Médano, Licantén, Provincia de Curicó, Región del Maule, Chile",,,Provincia de Curicó,Región del Maule,Chile,cl,,Licantén,,Casas Fundo El Médano,,,,,,,,,,,,,,,Licantén,7.0,73.0,7303.0,LICANTÉN,"{'place_id': 108271519, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28606247, 'lat': '-34.97326279601522', 'lon': '-72.05961790154973', 'display_name': 'Quelmén - Vichuquén, Licantén, Provincia de Curicó, Región del Maule, 333333, Chile', 'address': {'road': 'Quelmén - Vichuquén', 'town': 'Licantén', 'county': 'Provincia de Curicó', 'state': 'Región del Maule', 'postcode': '333333', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.9908855', '-34.9507678', '-72.0632851', '-72.0240948']}",2.0,5608.0,REGIÓN DEL MAULE,CURICÓ
24345,-35.31171,-72.37118000000001,,1.34,1.15,2022-06-02,1429,T,81,6.1NRT,,33.33,D,MODIS,322.07,283.9,"-35.31171,-72.37118000000001","Constitución, Provincia de Talca, Región del Maule, Chile",,Constitución,Provincia de Talca,Región del Maule,Chile,cl,,,,,,,,,,,,,,,,,,,Constitución,7.0,71.0,7102.0,CONSTITUCIÓN,"{'place_id': 136868707, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 151480256, 'lat': '-35.3626903144457', 'lon': '-72.27656785045744', 'display_name': 'El Mellico, Constitución, Provincia de Talca, Región del Maule, Chile', 'address': {'hamlet': 'El Mellico', 'city': 'Constitución', 'county': 'Provincia de Talca', 'state': 'Región del Maule', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-35.3856838', '-35.3571661', '-72.3011471', '-72.2675598']}",3.0,5609.0,REGIÓN DEL MAULE,TALCA
24346,-35.81562,-72.5458,,1.34,1.15,2022-06-02,1429,T,93,6.1NRT,,78.31,D,MODIS,343.11,284.07,"-35.81562,-72.5458","Las Conejas, Pelluhue, Provincia de Cauquenes, Región del Maule, 3710000, Chile",,Pelluhue,Provincia de Cauquenes,Región del Maule,Chile,cl,,,,Las Conejas,3710000,,,,,,,,,,,,,,Pelluhue,,,,,,4.0,5610.0, , 
24347,-35.81844,-72.53045999999999,,1.33,1.14,2022-06-02,1429,T,59,6.1NRT,,12.64,D,MODIS,304.62,279.27,"-35.81844,-72.53045999999999","El Corte, Pelluhue, Provincia de Cauquenes, Región del Maule, 3710000, Chile",,Pelluhue,Provincia de Cauquenes,Región del Maule,Chile,cl,,,,El Corte,3710000,,,,,,,,,,,,,,Pelluhue,,,,,,5.0,5611.0, , 
24348,-36.44085,-72.34779,,1.28,1.12,2022-06-02,1429,T,63,6.1NRT,,13.97,D,MODIS,306.14,281.54,"-36.44085,-72.34779","Cruce N-50 (Puente Esmeralda) - Coipín - Cruce N-70-M (Torrecillas), Coipín, Ninhue, San Nicolás, Provincia de Itata, Región de Ñuble, Chile",Cruce N-50 (Puente Esmeralda) - Coipín - Cruce N-70-M (Torrecillas),,Provincia de Itata,Región de Ñuble,Chile,cl,,Ninhue,,Coipín,,,,,,,,,,,,,,,Ninhue,16.0,162.0,16204.0,NINHUE,"{'place_id': 237859554, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 688183434, 'lat': '-36.3537308', 'lon': '-72.4076704', 'display_name': 'La Isla, Ninhue, Provincia de Itata, Región de Ñuble, Chile', 'address': {'hamlet': 'La Isla', 'town': 'Ninhue', 'county': 'Provincia de Itata', 'state': 'Región de Ñuble', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-36.353766', '-36.3513888', '-72.4081489', '-72.4055455']}",6.0,5613.0,REGIÓN DE ÑUBLE,ITATA
24349,-36.51168,-72.80396,,1.34,1.15,2022-06-02,1429,T,71,6.1NRT,,21.69,D,MODIS,311.07,279.49,"-36.51168,-72.80396","Pirumávida - Crucero Las Almendras, Pirumávida, Coelemu, Provincia de Itata, Región de Ñuble, Chile",Pirumávida - Crucero Las Almendras,Coelemu,Provincia de Itata,Región de Ñuble,Chile,cl,,,,Pirumávida,,,,,,,,,,,,,,,Coelemu,16.0,162.0,16203.0,COELEMU,"{'place_id': 274260881, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 921738745, 'lat': '-36.5044148', 'lon': '-72.7463713', 'display_name': 'Tropezón, Coelemu, Provincia de Itata, Región de Ñuble, 3970000, Chile', 'address': {'hamlet': 'Tropezón', 'town': 'Coelemu', 'county': 'Provincia de Itata', 'state': 'Región de Ñuble', 'postcode': '3970000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-36.5119994', '-36.5036987', '-72.7469775', '-72.7303639']}",7.0,5614.0,REGIÓN DE ÑUBLE,ITATA
24350,-36.84762,-72.55079,,1.28,1.12,2022-06-02,1429,T,65,6.1NRT,,15.84,D,MODIS,307.37,278.95,"-36.84762,-72.55079","Quillón, Provincia de Diguillín, Región de Ñuble, Chile",,,Provincia de Diguillín,Región de Ñuble,Chile,cl,,Quillón,,,,,,,,,,,,,,,,,Quillón,16.0,161.0,16107.0,QUILLÓN,"{'place_id': 273356964, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 923213904, 'lat': '-36.8178029', 'lon': '-72.503106', 'display_name': 'Quillón, Provincia de Diguillín, Región de Ñuble, Chile', 'address': {'town': 'Quillón', 'county': 'Provincia de Diguillín', 'state': 'Región de Ñuble', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-36.8196133', '-36.816316', '-72.5096315', '-72.5022125']}",8.0,5615.0,REGIÓN DE ÑUBLE,DIGUILLÍN
