,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1623,-17.49094,-71.36301,330.71,0.48,0.48,2022-06-22,531,N,nominal,2.0NRT,284.43,12.63,N
1624,-17.49192,-71.35786,332.37,0.48,0.48,2022-06-22,531,N,nominal,2.0NRT,286.59,12.63,N
1661,-23.784229999999997,-70.31779,297.11,0.5,0.41,2022-06-22,533,N,nominal,2.0NRT,277.95,1.26,N
1662,-23.823520000000002,-70.31586999999999,326.88,0.5,0.41,2022-06-22,533,N,nominal,2.0NRT,280.12,4.25,N
1663,-23.82312,-70.31785,329.72,0.5,0.41,2022-06-22,533,N,nominal,2.0NRT,281.58,4.22,N
1715,-33.29398,-70.72717,325.11,0.41,0.37,2022-06-22,538,N,nominal,2.0NRT,274.46,1.96,N
1716,-33.29739,-70.72801,313.31,0.41,0.37,2022-06-22,538,N,nominal,2.0NRT,273.08,1.96,N
1717,-34.105290000000004,-70.45615,331.26,0.4,0.37,2022-06-22,538,N,nominal,2.0NRT,261.52,4.19,N
1718,-36.8664,-71.37864,308.83,0.4,0.37,2022-06-22,538,N,nominal,2.0NRT,264.95,1.34,N
1719,-39.41799,-71.94209000000001,298.17,0.39,0.36,2022-06-22,538,N,nominal,2.0NRT,259.19,0.29,N
5903,-23.8208,-70.31943000000001,298.04,0.62,0.54,2022-06-23,516,N,nominal,2.0NRT,269.85,1.49,N
5904,-23.82602,-70.31466999999999,295.89,0.62,0.54,2022-06-23,516,N,nominal,2.0NRT,267.81,3.92,N
7282,-17.493170000000003,-71.35493000000001,352.49,0.35,0.57,2022-06-23,1745,N,nominal,2.0NRT,301.15,6.63,D
7289,-17.4939,-71.35622,342.27,0.35,0.57,2022-06-23,1745,N,nominal,2.0NRT,299.68,3.05,D
7293,-17.48861,-71.35692,349.22,0.35,0.57,2022-06-23,1745,N,nominal,2.0NRT,298.26,3.05,D
