,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
141,-32.8013,-70.95033000000001,299.58,0.42,0.37,2022-06-06,536,N,nominal,2.0NRT,279.28,0.58,N
142,-32.80475,-70.95116,299.79,0.42,0.37,2022-06-06,536,N,nominal,2.0NRT,278.37,0.58,N
144,-34.106190000000005,-70.45609,330.23,0.4,0.37,2022-06-06,536,N,nominal,2.0NRT,281.64,10.25,N
146,-50.60617,-71.2237,326.07,0.42,0.38,2022-06-06,542,N,nominal,2.0NRT,272.82,3.35,N
604,-23.5455,-70.38113,298.7,0.51,0.41,2022-06-06,533,N,nominal,2.0NRT,283.66,0.58,N
605,-23.77824,-70.32037,296.6,0.5,0.41,2022-06-06,533,N,nominal,2.0NRT,280.61,1.67,N
606,-23.82242,-70.31429,298.32,0.5,0.41,2022-06-06,533,N,nominal,2.0NRT,280.52,0.87,N
611,-27.414309999999997,-70.26286,330.86,0.45,0.39,2022-06-06,533,N,nominal,2.0NRT,283.36,12.81,N
612,-28.480590000000003,-71.24758,295.69,0.48,0.4,2022-06-06,536,N,nominal,2.0NRT,284.68,0.65,N
1401,-34.10662,-70.45501999999999,340.45,0.5,0.49,2022-06-06,1758,N,nominal,2.0NRT,280.82,10.46,D
1621,-26.23017,-69.64787,330.56,0.55,0.42,2022-06-06,1802,N,nominal,2.0NRT,302.84,1.28,D
1650,-23.825689999999998,-70.31582,337.84,0.56,0.43,2022-06-06,1802,N,nominal,2.0NRT,306.29,6.03,D
1761,-16.978939999999998,-69.66048,335.99,0.44,0.38,2022-06-06,1804,N,nominal,2.0NRT,306.89,7.72,D
2005,-48.648379999999996,-70.29259,334.34,0.59,0.53,2022-06-06,1936,N,nominal,2.0NRT,274.72,5.79,D
