,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,Fuente,brightness,bright_t31,Coordenadas,Locacion,road,city,county,state,country,country_code,industrial,town,isolated_dwelling,hamlet,postcode,building,neighbourhood,region,suburb,amenity,man_made,village,office,historic,aeroway,tourism,state_district,highway,Comuna,REGION,PROVINCIA,COMUNA,ComunaUpper,raw,level_0,index,NOM_REGION,NOM_PROVINCIA
482,-38.48206,-73.21973,,1.03,1.01,2021-12-29,349,T,90,6.1NRT,,16.53,N,MODIS,314.98,284.31,"-38.48206,-73.21973","Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
483,-38.48387,-73.23147,,1.03,1.01,2021-12-29,349,T,100,6.1NRT,,26.33,N,MODIS,324.77,284.71,"-38.48387,-73.23147","Villa Las Araucarias, Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,Villa Las Araucarias,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
484,-38.45834,-73.18895,,1.03,1.02,2021-12-29,349,T,72,6.1NRT,,16.15,N,MODIS,315.93,284.97,"-38.45834,-73.18895","Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
485,-38.46015999999999,-73.20068,,1.03,1.02,2021-12-29,349,T,69,6.1NRT,,21.98,N,MODIS,322.59,285.35,"-38.460159999999995,-73.20068","Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
486,-38.42902,-73.12250999999998,,1.04,1.02,2021-12-29,349,T,10,6.1NRT,,5.21,N,MODIS,300.42,286.79,"-38.42902,-73.12250999999998","Campo Grande - Casa de Lata, Lumaco, Provincia de Malleco, Región de la Araucanía, Chile",Campo Grande - Casa de Lata,Lumaco,Provincia de Malleco,Región de la Araucanía,Chile,cl,,,,,,,,,,,,,,,,,,,Lumaco,9.0,92.0,9207.0,LUMACO,"{'place_id': 282604752, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1742570, 'lat': '-38.2752758', 'lon': '-73.05011013562796', 'display_name': 'Lumaco, Provincia de Malleco, Región de la Araucanía, Chile', 'address': {'city': 'Lumaco', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.4801668', '-38.0703677', '-73.3410846', '-72.7874074']}",,,REGIÓN DE LA ARAUCANÍA,MALLECO
487,-38.43828,-73.18195,,1.03,1.02,2021-12-29,349,T,90,6.1NRT,,14.77,N,MODIS,314.58,286.93,"-38.43828,-73.18195","El Secreto - Casa de Lata, Carahue, Provincia de Cautín, Región de la Araucanía, Chile",El Secreto - Casa de Lata,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
488,-38.44011,-73.19369,,1.03,1.02,2021-12-29,349,T,63,6.1NRT,,8.18,N,MODIS,305.1,286.11,"-38.44011,-73.19369","Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
489,-38.44192,-73.20533,,1.03,1.02,2021-12-29,349,T,51,6.1NRT,,9.27,N,MODIS,307.5,286.39,"-38.44192,-73.20533","Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
490,-38.44372,-73.21694000000002,,1.03,1.02,2021-12-29,349,T,100,6.1NRT,,35.69,N,MODIS,333.04,288.42,"-38.44372,-73.21694000000002","Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
491,-38.44549,-73.22832,,1.03,1.01,2021-12-29,349,T,69,6.1NRT,,9.04,N,MODIS,306.73,286.8,"-38.44549,-73.22832","Carahue, Provincia de Cautín, Región de la Araucanía, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Carahue,,,,,,,,,,,,,,,,,Carahue,9.0,91.0,9102.0,CARAHUE,"{'place_id': 277129852, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 954548213, 'lat': '-38.6111762', 'lon': '-73.2689863', 'display_name': 'Carahue, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Carahue', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.6193895', '-38.6081895', '-73.2811153', '-73.2633537']}",,,REGIÓN DE LA ARAUCANÍA,CAUTÍN
