,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
182,-37.57313,-72.00654,303.51,1.0,1.0,2022-02-27,557,A,55,6.1NRT,282.7,8.48,N
452,-35.83428,-71.59589,308.52,2.04,1.39,2022-02-27,1513,T,25,6.1NRT,296.62,9.98,D
453,-35.84695,-71.59745,308.39,2.04,1.39,2022-02-27,1513,T,25,6.1NRT,295.15,8.85,D
454,-35.96241,-72.3267,309.49,1.85,1.33,2022-02-27,1513,T,49,6.1NRT,296.93,6.63,D
455,-36.422,-71.96175,309.18,1.97,1.37,2022-02-27,1513,T,44,6.1NRT,295.98,8.37,D
456,-36.61632,-72.94858,303.65,1.72,1.29,2022-02-27,1513,T,0,6.1NRT,292.7,9.96,D
457,-36.93643,-73.01671999999999,305.82,1.72,1.29,2022-02-27,1513,T,0,6.1NRT,293.44,14.84,D
938,-34.10556,-70.45998,302.21,1.1,1.05,2022-02-28,317,T,47,6.1NRT,283.05,9.08,N
1221,-27.890590000000003,-70.1825,326.41,2.16,1.43,2022-02-28,1416,T,74,6.1NRT,310.8,24.58,D
1254,-36.56961,-72.23631999999999,311.7,1.85,1.33,2022-02-28,1418,T,59,6.1NRT,297.09,16.66,D
1480,-38.11116,-72.58488,307.56,1.79,1.31,2022-02-28,1420,T,34,6.1NRT,293.23,13.3,D
1481,-38.10479,-72.58829,308.39,1.79,1.31,2022-02-28,1420,T,61,6.1NRT,293.73,15.14,D
