,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
230,-27.412809999999997,-70.2551,300.96,1.03,1.01,2022-01-26,554,A,36,6.1NRT,287.23,6.51,N
231,-34.1041,-70.45146,312.14,1.0,1.0,2022-01-26,557,A,84,6.1NRT,286.88,13.94,N
232,-34.78164,-70.85465,308.47,1.0,1.0,2022-01-26,557,A,75,6.1NRT,287.96,10.7,N
233,-37.24719,-73.64021,309.48,1.06,1.03,2022-01-26,559,A,77,6.1NRT,285.43,13.37,N
708,-27.4189,-70.26205,323.28,1.97,1.37,2022-01-26,1511,T,70,6.1NRT,305.89,27.76,D
709,-37.95456,-72.42357,315.4,1.93,1.36,2022-01-26,1516,T,47,6.1NRT,304.1,17.86,D
710,-37.95673,-72.43030999999999,314.68,1.93,1.36,2022-01-26,1516,T,53,6.1NRT,303.51,16.88,D
711,-45.5809,-72.05943,306.62,2.46,1.51,2022-01-26,1518,T,30,6.1NRT,294.56,17.63,D
1156,-34.786559999999994,-70.88474000000001,316.31,3.37,1.73,2022-01-26,1800,A,21,6.1NRT,299.14,46.48,D
1335,-38.173590000000004,-72.41346,355.63,3.39,1.74,2022-01-26,1936,A,98,6.1NRT,307.13,389.86,D
1336,-38.17005,-72.38145,320.23,3.41,1.74,2022-01-26,1936,A,65,6.1NRT,304.71,51.95,D
1337,-38.17947,-72.41943,353.87,3.39,1.74,2022-01-26,1936,A,97,6.1NRT,308.46,367.28,D
1368,-23.82484,-70.31308,308.46,1.01,1.0,2022-01-27,319,T,75,6.1NRT,286.44,11.36,N
1369,-23.82627,-70.32294,300.25,1.01,1.0,2022-01-27,319,T,23,6.1NRT,285.93,6.49,N
1374,-38.02941,-72.54163,300.11,1.53,1.22,2022-01-27,317,T,17,6.1NRT,289.64,8.26,N
1375,-34.1097,-70.45888000000001,324.87,1.1,1.05,2022-01-27,317,T,100,6.1NRT,288.52,28.72,N
