,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
732,-35.08719,-72.14305999999999,323.98,2.54,1.53,2022-05-30,1815,A,83,6.1NRT,283.23,94.63,D
733,-35.08939,-72.17399999999999,304.73,2.55,1.54,2022-05-30,1815,A,45,6.1NRT,286.08,33.06,D
734,-35.096759999999996,-72.14782,318.99,2.54,1.53,2022-05-30,1815,A,75,6.1NRT,283.14,73.18,D
735,-35.08275,-72.14876,308.07,2.54,1.53,2022-05-30,1815,A,41,6.1NRT,283.49,36.05,D
741,-34.40344,-71.5881,318.12,2.29,1.47,2022-05-30,1815,A,78,6.1NRT,288.5,55.44,D
742,-34.40761,-71.59489,306.06,2.29,1.47,2022-05-30,1815,A,63,6.1NRT,288.43,24.52,D
743,-34.39427,-71.59635,302.02,2.29,1.47,2022-05-30,1815,A,41,6.1NRT,288.83,16.04,D
744,-34.114740000000005,-70.46396,305.13,1.93,1.36,2022-05-30,1815,A,57,6.1NRT,291.13,17.68,D
781,-37.65194,-72.29047,310.71,2.76,1.59,2022-05-30,1813,A,70,6.1NRT,284.47,55.66,D
782,-37.35975,-73.3727,304.25,3.21,1.7,2022-05-30,1813,A,58,6.1NRT,282.22,49.77,D
950,-35.756190000000004,-72.4075,309.18,1.04,1.02,2022-05-31,338,T,77,6.1NRT,274.57,14.69,N
951,-35.10165,-72.13081,317.23,1.07,1.03,2022-05-31,338,T,95,6.1NRT,274.21,21.13,N
952,-35.086040000000004,-72.12911,308.17,1.07,1.03,2022-05-31,338,T,74,6.1NRT,275.47,14.11,N
953,-35.08789,-72.14085,328.82,1.07,1.03,2022-05-31,338,T,100,6.1NRT,277.19,35.53,N
