,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18,-23.82634,-70.31411999999999,304.3,1.41,1.18,2022-01-06,302,T,59,6.1NRT,287.45,13.41,N
19,-23.8221,-70.32092,301.36,1.41,1.18,2022-01-06,302,T,40,6.1NRT,286.96,11.26,N
207,-17.48667,-71.35087,303.88,1.07,1.03,2022-01-06,616,A,57,6.1NRT,286.74,8.24,N
282,-32.80066,-70.94418,303.18,1.68,1.28,2022-01-06,622,A,54,6.1NRT,286.86,16.39,N
1018,-38.69565,-72.54248,317.81,1.9,1.35,2022-01-06,1823,A,43,6.1NRT,304.46,21.32,D
1019,-37.320240000000005,-72.57674,322.25,1.84,1.33,2022-01-06,1823,A,55,6.1NRT,308.83,19.28,D
1911,-33.4353,-70.79823,329.58,1.3,1.13,2022-01-06,1825,A,59,6.1NRT,312.43,8.04,D
2079,-36.86954,-71.3829,300.8,1.08,1.04,2022-01-07,342,T,34,6.1NRT,278.02,9.14,N
2080,-34.11087,-70.45826,319.1,1.28,1.12,2022-01-07,342,T,98,6.1NRT,288.24,26.6,N
2081,-34.1013,-70.45302,310.89,1.28,1.12,2022-01-07,342,T,81,6.1NRT,287.09,17.51,N
2082,-34.103559999999995,-70.46606,305.62,1.28,1.12,2022-01-07,342,T,65,6.1NRT,287.23,12.14,N
