,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
138,-38.96378,-72.23626,325.81,1.23,1.1,2022-03-26,351,T,100,6.1NRT,285.16,35.39,N
139,-38.96628,-72.25029,317.6,1.23,1.1,2022-03-26,351,T,95,6.1NRT,283.79,24.35,N
170,-38.955040000000004,-72.23402,300.27,1.46,1.19,2022-03-26,540,A,23,6.1NRT,281.62,12.46,N
171,-38.9656,-72.23763000000001,310.43,1.46,1.19,2022-03-26,540,A,80,6.1NRT,282.55,23.13,N
250,-36.27688,-72.54382,304.29,1.07,1.03,2022-03-26,1454,T,36,6.1NRT,294.03,3.4,D
260,-23.82734,-70.31625,326.42,1.02,1.01,2022-03-26,1452,T,64,6.1NRT,313.71,7.23,D
263,-34.10538,-70.45945999999999,331.78,1.22,1.1,2022-03-26,1454,T,86,6.1NRT,301.33,32.03,D
264,-34.10694,-70.44633,322.95,1.23,1.1,2022-03-26,1454,T,79,6.1NRT,300.53,18.3,D
580,-37.993559999999995,-72.20562,319.9,1.7,1.28,2022-03-26,1917,A,75,6.1NRT,295.15,34.11,D
581,-38.132329999999996,-72.96889,316.09,1.53,1.22,2022-03-26,1917,A,70,6.1NRT,292.55,24.12,D
582,-38.13573,-72.98643,305.28,1.53,1.22,2022-03-26,1917,A,37,6.1NRT,291.76,9.39,D
