,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
4015,-38.38613,-72.77929,302.77,1.02,1.01,2022-02-01,334,T,41,6.1NRT,284.84,7.13,N
4016,-38.373870000000004,-72.75758,303.99,1.02,1.01,2022-02-01,334,T,58,6.1NRT,284.47,8.19,N
4017,-38.37542,-72.76931,302.66,1.02,1.01,2022-02-01,334,T,51,6.1NRT,284.16,7.38,N
4018,-35.0937,-71.52942,364.1,1.02,1.01,2022-02-01,336,T,100,6.1NRT,293.7,100.47,N
4019,-35.09536,-71.54044,330.37,1.02,1.01,2022-02-01,336,T,100,6.1NRT,290.41,30.06,N
4020,-35.08627,-71.54233,304.48,1.02,1.01,2022-02-01,336,T,60,6.1NRT,290.27,6.66,N
4021,-35.08793,-71.55334,309.99,1.02,1.01,2022-02-01,336,T,79,6.1NRT,290.15,10.32,N
4022,-34.105540000000005,-70.45325,303.14,1.1,1.05,2022-02-01,336,T,53,6.1NRT,287.17,8.79,N
4138,-35.08403,-71.52175,300.57,2.79,1.6,2022-02-01,522,A,30,6.1NRT,288.22,25.99,N
4139,-35.098240000000004,-71.52597,324.44,2.79,1.6,2022-02-01,522,A,100,6.1NRT,288.22,107.96,N
4140,-35.08365,-71.52933,301.63,2.79,1.6,2022-02-01,522,A,43,6.1NRT,288.27,27.52,N
4141,-35.09789,-71.53345,319.89,2.79,1.6,2022-02-01,522,A,99,6.1NRT,287.94,87.12,N
4142,-35.10398,-71.50741,300.09,2.78,1.59,2022-02-01,522,A,16,6.1NRT,287.25,23.02,N
