,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
708,-38.54984,-72.56004,306.49,1.28,1.12,2022-04-08,321,T,68,6.1NRT,284.15,14.65,N
709,-38.551429999999996,-72.57486999999999,304.28,1.29,1.13,2022-04-08,321,T,59,6.1NRT,283.83,12.57,N
710,-38.539640000000006,-72.5619,345.93,1.28,1.12,2022-04-08,321,T,100,6.1NRT,285.02,81.48,N
711,-38.5412,-72.57661,324.79,1.29,1.13,2022-04-08,321,T,100,6.1NRT,284.28,36.04,N
712,-35.70682,-71.70843,301.96,1.1,1.05,2022-04-08,321,T,40,6.1NRT,285.81,7.5,N
713,-35.70831,-71.72073,315.69,1.11,1.05,2022-04-08,321,T,92,6.1NRT,285.35,18.4,N
714,-35.69882,-71.72249000000001,306.0,1.11,1.05,2022-04-08,321,T,66,6.1NRT,284.79,10.51,N
715,-34.10755,-70.45089,302.38,1.01,1.0,2022-04-08,321,T,49,6.1NRT,283.68,8.15,N
716,-34.10905,-70.46188000000001,312.6,1.01,1.0,2022-04-08,321,T,85,6.1NRT,283.75,14.89,N
717,-27.414479999999998,-70.26151999999999,307.65,1.03,1.02,2022-04-08,323,T,72,6.1NRT,287.16,10.4,N
942,-34.10917,-70.45688,315.91,1.34,1.15,2022-04-08,1425,T,71,6.1NRT,301.42,12.29,D
943,-36.2361,-70.67374000000001,308.65,1.27,1.12,2022-04-08,1425,T,55,6.1NRT,288.24,9.23,D
946,-40.382870000000004,-73.18200999999999,304.75,1.41,1.18,2022-04-08,1425,T,60,6.1NRT,287.95,10.83,D
