,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
1643,-32.8079,-70.94975,313.33,1.0,1.0,2022-05-15,1440,T,74,6.1NRT,291.96,11.24,D
1644,-34.10434,-70.45443,328.4,1.0,1.0,2022-05-15,1442,T,86,6.1NRT,288.19,25.95,D
1645,-35.15791,-72.10766,325.64,1.02,1.01,2022-05-15,1442,T,84,6.1NRT,288.08,26.14,D
1646,-35.482690000000005,-72.33289,305.35,1.02,1.01,2022-05-15,1442,T,23,6.1NRT,287.23,6.82,D
1647,-35.48441,-72.32172,359.32,1.02,1.01,2022-05-15,1442,T,99,6.1NRT,291.42,87.7,D
1648,-35.48614,-72.31054,305.52,1.02,1.01,2022-05-15,1442,T,28,6.1NRT,286.82,7.17,D
1649,-35.49176,-72.33502,306.03,1.02,1.01,2022-05-15,1442,T,35,6.1NRT,286.41,7.47,D
1650,-35.49348,-72.32386,331.28,1.02,1.01,2022-05-15,1442,T,87,6.1NRT,287.42,31.9,D
1651,-36.80587,-72.66443000000001,300.95,1.02,1.01,2022-05-15,1442,T,43,6.1NRT,286.62,5.41,D
1652,-36.807629999999996,-72.65307,307.63,1.02,1.01,2022-05-15,1442,T,66,6.1NRT,286.94,9.51,D
1698,-23.828229999999998,-70.31308,316.76,1.1,1.05,2022-05-15,1440,T,63,6.1NRT,302.88,7.89,D
1702,-27.41266,-70.26163000000001,308.99,1.03,1.01,2022-05-15,1440,T,64,6.1NRT,295.34,5.56,D
