,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
771,-16.74285,-70.81395,311.71,1.1,1.04,2022-06-28,1459,T,32,6.1NRT,295.13,6.91,D
773,-17.49465,-71.3544,321.79,1.06,1.03,2022-06-28,1459,T,0,6.1NRT,299.28,14.1,D
778,-38.00985,-70.51051,316.59,2.05,1.39,2022-06-28,1505,T,66,6.1NRT,279.45,51.72,D
779,-38.0117,-70.48804,314.06,2.06,1.4,2022-06-28,1505,T,60,6.1NRT,277.79,46.31,D
780,-38.01142,-70.49433,325.14,2.06,1.4,2022-06-28,1505,T,78,6.1NRT,278.28,77.15,D
3564,-48.63985,-70.6228,311.29,2.33,1.48,2022-06-29,1817,A,62,6.1NRT,275.1,51.56,D
4559,-27.854090000000003,-70.17648,309.84,1.1,1.04,2022-06-30,1450,T,51,6.1NRT,297.47,4.89,D
4562,-32.79869,-70.95199000000001,301.09,1.13,1.06,2022-06-30,1452,T,44,6.1NRT,285.72,6.15,D
4671,-16.75768,-69.85503,309.39,1.0,1.0,2022-06-30,1446,T,55,6.1NRT,293.5,4.25,D
4706,-23.82796,-70.31329000000001,310.9,1.02,1.01,2022-06-30,1448,T,55,6.1NRT,297.45,5.32,D
5395,-32.80725,-70.9553,309.65,1.55,1.23,2022-06-30,1904,A,69,6.1NRT,292.62,15.25,D
5396,-32.80686,-70.96198000000001,304.54,1.55,1.23,2022-06-30,1904,A,59,6.1NRT,292.2,9.22,D
7575,-32.7993,-70.95142,300.52,1.28,1.12,2022-07-02,338,T,29,6.1NRT,274.16,12.76,N
8583,-27.4149,-70.2625,304.17,1.16,1.07,2022-07-03,553,A,59,6.1NRT,275.35,12.69,N
9495,-30.63836,-71.3158,300.06,1.41,1.18,2022-07-04,1427,T,24,6.1NRT,283.42,8.25,D
